code_metier;nom_usuel;adresse;code_postal;code_insee;code_dpt;code_reg;nom_commune;x_wgs84;y_wgs84
SSP00071710101;INTER EUROPE AUTOMOBILES;70 BOULEVARD JEAN ALLEMANE;95100;95018;95;11;ARGENTEUIL;2.2548301;48.953667
SSP00059130101;NOSAG;2 RUE DES TRINITAIRES;77100;77284;77;11;MEAUX;2.8733084;48.954037
SSP6639200101;SAPSA BEDDING (EX PIRELLI);190 rue Jean Catelas;80480;80724;80;32;SALEUX;2.2371557;49.854965
SSP00072780101;Société GENERALE MACHINES;37 RUE LOUIS RAMEAU;95870;95063;95;11;BEZONS;2.2119079;48.92155
SSP6644380101;Beun Pierre (Friche Oxygène de Picardie);1 Grande Rue du Petit St Jean;80480;80632;80;32;PONT DE METZ;2.2507377;49.877357
SSP41177360101;Groupe scolaire Victor Hugo (jouxtant Electro-Luminescence);58R r des ecoles;92700;92025;92;11;COLOMBES;2.2684662;48.927685
SSP00072880101;COLSON RECYCLAGE;127 AVENUE DE VERDUN;95100;95018;95;11;ARGENTEUIL;2.2392008;48.953053
SSP00059690101;ITT Industries;2 AVENUE DES SABLONS BOUILLANTS;77100;77284;77;11;MEAUX;2.9053385;48.95699
SSP00072890101;SAFRAN ELECTRONICS & DEFENSE;72-74 RUE DE LA TOUR BILLY;95100;95018;95;11;ARGENTEUIL;2.2400582;48.942307
SSP00054880101;Ancien crassier PAMCO;ROUTE DE CANAPVILLE;61120;61333;61;28;PONTCHARDON;0.26818597;48.93172
SSP00059670101;Site de l'atelier d'ébardage Fonderie DEVAUX WERTS;120 AVENUE DE L''EPINETTE;77100;77284;77;11;MEAUX;2.9195194;48.959187
SSP00002410101;PAX;4 AVENUE DES FOUGÈRES;93420;93078;93;11;VILLEPINTE;2.5448701;48.95685
SSP00064760101;SHELL;LIEU DIT LA CROIX DE SAINT-JACQUES;77124;77335;77;11;CHAUCONIN NEUFMONTIERS;2.856596;48.956165
SSP00002200101;TOTAL RELAIS VICTOIRE DE LA MARNE;334 AVENUE DE LA VICTOIRE;77100;77284;77;11;MEAUX;2.9410415;48.95712
SSP00054500101;DUMONTET;58 AVENUE JEAN-BAPTISTE CLÉMENT;77290;77294;77;11;MITRY MORY;2.6025608;48.959286
SSP00034920101;DECHARGE SOTRADEC;LE CALVAIRE;78410;78238;78;11;FLINS SUR SEINE;1.8831173;48.951443
SSP00040940101;TMPE;5 RUE DU VAL DE MARNE;02310;02596;02;32;PAVANT;3.2834017;48.953053
SSP00059880101;Ancienne usine à gaz Engie (ex GDF);18 AVENUE DU PRÉSIDENT ROOSVELT;77100;77284;77;11;MEAUX;2.895896;48.956455
SSP00065180101;ZAC de l'Ancre de Lune Site Saint-Fiacre / Verdun - Ancienne station service AVIA-ERG;67 AVENUE DE VERDUN;77470;77475;77;11;TRILPORT;2.9546316;48.959343
SSP00000090101;Auto Joffre;82-84 AVENUE JOFFRE;93800;93031;93;11;EPINAY SUR SEINE;2.2988193;48.960335
SSP00059090101;SOVALES;5/7 AVENUE DE LA VICTOIRE;77100;77284;77;11;MEAUX;2.90696;48.956993
SSP00059560101;Parcelles sous le vent de la fonderie DEVAUX WERTS;RUE DU VIDE ARPENTS ET 10 RUE DES CLOS;77100;77284;77;11;MEAUX;2.912551;48.96454
SSP00032110101;MICHELET;1 RUE D''EAUBONNE;95100;95018;95;11;ARGENTEUIL;2.2558796;48.959743
SSP00073000101;GARAGE DES 3 COMMUNES;8 ROUTE DE SAINT DENIS;95170;95197;95;11;DEUIL LA BARRE;2.327753;48.96037
SSP00072770101;VAPA;6 TER BD VERCINGÉTORIX;95100;95018;95;11;ARGENTEUIL;2.245042;48.953392
SSP00058770101;Concession Citroën;ZI DES LANDIERS;73000;73065;73;84;CHAMBERY;5.8939805;45.574657
SSP00004800101;Gérard MASSE;14 RUE DE L''ILE VERTE;01510;01022;01;84;ARTEMARE;5.6894865;45.87244
SSP00005270101;Papeteries de Voiron et Lancey - Site le Pruney;LE VERSOUD;38420;38538;38;84;LE VERSOUD;5.874071;45.22859
SSP00005420101;SOCIETE NIVON FRERES;70 AVENUE MARIE-MADELEINE FOURCADE;38430;38400;38;84;SAINT JEAN DE MOIRANS;5.5855174;45.348972
SSP00006390101;Ancienne usine à gaz;4 BOULEVARD GAMBETTA;73000;73065;73;84;CHAMBERY;5.916236;45.574177
SSP00006350101;LAGUNES ZOLPAN SAVOIE;LA BRIDOIRE;73520;73058;73;84;LA BRIDOIRE;5.7309217;45.530895
SSP00006410101;Ancienne Usine à Gaz - La Calamine;CARRÉ FORMÉ PAR LES RUES DACQUIN DU BÂTONNET BENOÎT MOLIN ET MÉNABRÉA;73000;73065;73;84;CHAMBERY;5.923291;45.56202
SSP00006360101;RUBANOX;235 AVENUE ALSACE-LORRAINE;73000;73065;73;84;CHAMBERY;5.908764;45.574635
SSP00006420101;EKA-CHIMIE Les Mollettes;LES MOLLETTES;73800;73159;73;84;LES MOLLETTES;6.0483947;45.46275
SSP00006380101;PEM AR;LA POUILLE;73220;73002;73;84;AIGUEBELLE;6.3103595;45.518448
SSP00006610101;PORTIGLIATI;3 ET 8 RUE DE SAINT ETIENNE;74960;74093;74;84;CRAN GEVRIER;6.1141696;45.89569
SSP00006570101;Décharge communale de Faverges;FAVERGES;74210;74123;74;84;FAVERGES;6.280111;45.75622
SSP00006370101;Ancienne décharge La Contamine;LA CONTAMINE;73600;73253;73;84;SAINT MARCEL;6.5567484;45.49379
SSP00006540101;Ancienne décharge LELY;SAINTE-HÉLÈNE-DU-LAC;73800;73240;73;84;SAINTE HELENE DU LAC;6.0348606;45.471867
SSP00006430101;SICVEN France;ZI DE LA POUILLE- RN°6;73220;73002;73;84;AIGUEBELLE;6.309562;45.521015
SSP00006530101;SITOM de Moûtiers - Décharge de Chalenson;VILLARLURIN;;73321;73;84;VILLARLURIN;6.5121303;45.45073
SSP00006470101;Dépôt de combustible ACTS;ROUTE DE L''ÉNERGIE;73540;73032;73;84;LA BATHIE;6.4381967;45.643097
SSP00006490101;DECAPAGE METALBOI;424 RUE DE LA CONCORDE;73490;73213;73;84;LA RAVOIRE;5.9685326;45.562263
SSP00006600101;Agence commerciale et Centre EDF GDF Services (ancienne usine à gaz);5-7 BOULEVARD DECOUZ;74000;74010;74;84;ANNECY;6.1223097;45.906075
SSP00006610101;PORTIGLIATI;3 ET 8 RUE DE SAINT ETIENNE;74960;74010;74;84;ANNECY;6.1141696;45.89569
SSP00006880101;Garage du Mont Veyrier Strina et Fils;20 AVENUE DES CARRÉS;74940;74011;74;84;ANNECY LE VIEUX;6.1421957;45.91243
SSP00006890101;Pole Position;ROUTE D''ANNECY;74210;74123;74;84;FAVERGES;6.277209;45.752888
SSP00006670101;Ancienne station sevice Casino;28 AVENUE DE LA RÉPUBLIQUE;74000;74010;74;84;ANNECY;6.110692;45.907413
SSP00006880101;Garage du Mont Veyrier Strina et Fils;20 AVENUE DES CARRÉS;74940;74010;74;84;ANNECY;6.1421957;45.91243
SSP00107850101;GOUBET S.A. (TRANSPORTS);rd1532;38360;38281;38;84;NOYAREY;5.646733;45.22996
SSP00006640101;Papeteries de Cran;25 AVENUE DE LA RÉPUBLIQUE;74960;74010;74;84;ANNECY;6.103122;45.90673
SSP00006640101;Papeteries de Cran;25 AVENUE DE LA RÉPUBLIQUE;74960;74093;74;84;CRAN GEVRIER;6.103122;45.90673
SSP00006700101;SALOMON;ZONE INDUSTRIELLE DE BALVAY;74150;74225;74;84;RUMILLY;5.9601536;45.8379
SSP5350480101;GARAGE EMILE ZOLA;La Galochère;38112;38225;38;84;MEAUDRE;5.5450397;45.1765
SSP00119040101;DREVET FERRURES;79 Av De La Patiniere;38500;38400;38;84;SAINT JEAN DE MOIRANS;5.578713;45.34701
SSP5298910101;ECOCIS;Etablissement de Voreppe;38340;38565;38;84;VOREPPE;5.614553;45.30557
SSP00109970102;RAK Ceramics (ex SETRIM);;38570;38181;38;84;GONCELIN;5.968057;45.32854
SSP00119040101;DREVET FERRURES;79 Av De La Patiniere;38500;38563;38;84;VOIRON;5.578713;45.34701
SSP40527890201;Usine de la Croix Rouge - NEYRPIC;av ambroise croizat;38400;38421;38;84;SAINT MARTIN D'HERES;5.7556453;45.184017
SSP00005080101;Agence d'exploitation EDF GDF Services;9 BOULEVARD FRANKLIN ROOSEVELT;38500;38563;38;84;VOIRON;5.5950418;45.36286
SSP00006450102;Ancienne UIOM de Saint-Jean-de-Couz;SAINT-JEAN-DE-COUZ;73160;73246;73;84;SAINT JEAN DE COUZ;5.808169;45.466084
SSP00006520102;RETIA - Usine de PREMONT (ex. ARKEMA);ORELLE;73140;73194;73;84;ORELLE;6.529578;45.2082
SSP00005060101;MIVA;SAINT-BUEIL;38620;38372;38;84;SAINT BUEIL;5.692546;45.47779
SSP00005370101;Avia;10 RUE AMPÈRE;38100;38185;38;84;GRENOBLE;5.705384;45.185802
SSP00005060101;MIVA;SAINT-BUEIL;38620;38564;38;84;VOISSANT;5.692546;45.47779
SSP00005490102;Station service  Relais des 7 Laux (Ex. TOTAL);29 AVENUE ROBERT HUANT;38190;38547;38;84;VILLARD BONNOT;5.904087;45.26064
SSP00005250101;Sté Papeterie des Deux Guiers;RUE DE VERDUN;38380;38155;38;84;ENTRE DEUX GUIERS;5.740416;45.43438
SSP00005320101;ISOBOX;1088 AVENUE JEAN FRANCOIS CHAMPOLLION;38530;38314;38;84;PONTCHARRA;6.005824;45.42518
SSP00005160101;EUROMAG;299 AVENUE AMBROIZE CROIZAT;38920;38140;38;84;CROLLES;5.8852882;45.274303
SSP00005310101;ONDEO NALCO FRANCE;431 AVENUE AMBROISE CROZAT;38920;38140;38;84;CROLLES;5.886534;45.27395
SSP00005460101;NS COMPO (Ex. ZAPOLY);225 CHEMIN DU TEURA;38190;38039;38;84;BERNIN;5.8748307;45.269222
SSP00035530101;CRASSIER TREFILEUROPE ET BASSINS A BOUES DE MARNAVAL;MARNAVAL;55170;55010;55;44;ANCERVILLE;4.9980755;48.619205
SSP00005290101;Papeterie de Lancey;3 AVENUE DES PAPETERIES;38190;38547;38;84;VILLARD BONNOT;5.8850117;45.234676
SSP00035530101;CRASSIER TREFILEUROPE ET BASSINS A BOUES DE MARNAVAL;MARNAVAL;55170;52448;52;44;SAINT DIZIER;4.9980755;48.619205
SSP00005470101;GDE (Ex. GUILLET RECUP'MAT);VEUREY-VOROIZE;38113;38281;38;84;NOYAREY;5.621133;45.256107
SSP00005470101;GDE (Ex. GUILLET RECUP'MAT);VEUREY-VOROIZE;38113;38540;38;84;VEUREY VOROIZE;5.621133;45.256107
SSP00044040101;Ancienne station-service ELF Relais de la Bruche;22 RUE DE LA COMMANDERIE;67120;67300;67;44;MOLSHEIM;7.4977975;48.535
SSP00040920101;Village de Chalets / Centre d'hébergement d'urgence ADOMA;1 RUE DE L''AIN;67200;67482;67;44;STRASBOURG;7.733487;48.567623
SSP00038590101;Mr. Hubert ESSER;"Route de Saint Sauveur, Clineroche"; 54540;54421;54;44;PETITMONT;6.968194;48.548527
SSP00038590101;Mr. Hubert ESSER;"Route de Saint Sauveur, Clineroche"; 54540;54540;54;44;VAL ET CHATILLON;6.968194;48.548527
SSP00027100101;Décharge de sables des fonderies et ateliers salin;CHEMIN RURAL DIT DE CHINET;55500;55144;55;44;DAMMARIE SUR SAULX;5.25094;48.601704
SSP00044300101;SCI Promeinau;RUE DES FRÈRES EBERTS;67200;67482;67;44;STRASBOURG;7.7369637;48.555374
SSP00037520101;Société TRAILOR;;54300;54329;54;44;LUNEVILLE;6.518743;48.581875
SSP00029430101;Installations techniques de Gaz de France;3 RUE DES ÉCOLES;28800;28051;28;24;BONNEVAL;1.3897654;48.182926
SSP00037520101;Société TRAILOR;;54300;54373;54;44;MONCEL LES LUNEVILLE;6.518743;48.581875
SSP00055330101;Agence d'exploitation d'EDF / GDF (ex-USINE A GAZ);ROUTE DU MANS;72140;72315;72;52;SAINT REMY DE SILLE;-0.12250925;48.181454
SSP00038110101;Zone des étangs Cogénor;X;54230;54397;54;44;NEUVES MAISONS;6.106003;48.6058
SSP00038110101;Zone des étangs Cogénor;X;54230;54432;54;44;PONT SAINT VINCENT;6.106003;48.6058
SSP00039210101;DEPOT DE SELLIT;RUE ICARE;67960;67124;67;44;ENTZHEIM;7.6532717;48.544056
SSP00043970101;EIFFEL- Constructions métalliques de Strasbourg;101 RUE DU RHIN NAPOLÉON;67200;67482;67;44;STRASBOURG;7.797028;48.54962
SSP00040420101;Centre Autoroutier de Coudekerque-Branche;131 ROUTE DE FURNES;59210;59155;59;32;COUDEKERQUE BRANCHE;2.4059303;51.033722
SSP00043790101;Ancienne décharge ALPHA;CHEMIN RURAL LEIMENWEG ALTENBERGWEG;67120;67101;67;44;DORLISHEIM;7.4688516;48.525345
SSP00027090101;LE CREUSET;5 ru e du fourneau;55170;55132;55;44;COUSANCES LES FORGES;5.0881186;48.60615
SSP00039390101;Ancienne société LA NOUVELLE SALVA;45 RUE DE L ILE DES PECHEURS;67540;67365;67;44;OSTWALD;7.7177434;48.551193
SSP00049920101;ERNEST RONOT;RUE DE LA CROIX MAUGERY;52100;52448;52;44;SAINT DIZIER;4.944676;48.646698
SSP00032390101;Aide sociale à l'enfance - Résidence jeunes;27 RUE VICTOR GUICHARD;89100;89387;89;27;SENS;3.2835898;48.201767
SSP00022640101;SISOV Lerrain;LA FOSSE;88260;88267;88;44;LERRAIN;6.153896;48.15278
SSP00029480101;LAGANNE Isolants;LIEU-DIT MÉROGER;28800;28051;28;24;BONNEVAL;1.4030306;48.183857
SSP00032920101;DELCEN;3 RUE DE L''HERBAGE;28800;28364;28;24;SANCHEVILLE;1.5794269;48.195442
SSP00032750101;Société GRAINDORGE;3 RUE DES BOURIBOUTS;89100;89387;89;27;SENS;3.2818034;48.191833
SSP00033190101;Ancienne usine à gaz;8-10 AVENUE DE LA PAIX;89100;89287;89;27;PARON;3.2651587;48.194813
SSP00045520101;Terril Daniel Mieg;LES TERRAINS CONCERNÉS SONT SITUÉS ROUTE DU GÉNÉRAL DE GAULLE À L’EST DE LA COMMUNE DE GUNSTETT. LIEU DIT HAUGEL;67360;67177;67;44;GUNSTETT;7.7855225;48.918262
SSP00035430101;SISOV Contrexeville;LA TRANSACTION;88140;88114;88;44;CONTREXEVILLE;5.8667393;48.18917
SSP00055250101;"ANCIEN SITE ""USINE A GAZ""";12 RUE DU DOCTEUR MONNIER;72110;72039;72;52;BONNETABLE;0.41789886;48.17293
SSP00041790101;ESSO SAF ( Ancien dépôt SOCOMY VACUUM);13 AVENUE GEORGES POMPIDOU;89100;89387;89;27;SENS;3.2754993;48.209522
SSP00045140101;Forage fuyard 2962 (Pechelbronn);DANS UN PRÉ À LA SORTIE OUEST DE SURBOURG UN PEU AU SUD DE LA RD250 MENANT DE SURBOURG À GUNSTETT.;67250;67487;67;44;SURBOURG;7.8260555;48.909737
SSP00047810101;CLEMABA;1 RUE DU MOULIN;72290;72023;72;52;BALLON;0.23763414;48.175472
SSP00048450101;Steco Power;ROUTE DE POILY;45480;45240;45;24;OUTARVILLE;2.0151088;48.204212
SSP00053130101;Grégoire;422 CHEMIN DE CHAMPOISSON;72110;72101;72;52;COURCEMONT;0.36288434;48.162746
SSP00045050101;Forage fuyard 1684 (Pechelbronn);DANS LA PARTIE NORD DE LA FORÊT SUR LA PARCELLE CADASTRALE N°26 EN BORDURE OUEST DU FOSSÉ QUI LONGE LE TERRAIN FORESTIER SÉPARANT LES PARCELLES ONF N°1191 ET 1192.;67500;67180;67;44;HAGUENAU;7.7963977;48.8767
SSP00032410101;Ecole primaire publique Charles Michels;22 RUE CHARLES MICHELS;89100;89387;89;27;SENS;3.2830505;48.193474
SSP00050680101;Lycée professionnel rural privé Sainte Colombe;2 RUE HENRI CAVALLIER;89100;89342;89;27;SAINT DENIS LES SENS;3.2723022;48.215076
SSP00053940101;Ancienne ballastière et ancienne décharge;27 RUE DE LA BALLASTIÈRE;89100;89338;89;27;SAINT CLEMENT;3.2923064;48.21386
SSP00055790101;Ancienne décharge de Bonnétable;ENTRE LE CHEMIN DE MELLERAY ET LA ROCHE CORGNARD;72110;72039;72;52;BONNETABLE;0.42509952;48.171356
SSP00040300101;SMURFIT KAPPA FRANCE;2 RUE DE L''INDUSTRIE;59820;59273;59;32;GRAVELINES;2.124798;50.977154
SSP00040360101;Desseilles Textiles SA;141 RUE DU FOUR À CHAUX;62100;62193;62;32;CALAIS;1.8587335;50.938957
SSP00077390101;DECHARGE ASF;;69360;69297;69;84;TERNAY;4.802078;45.590935
SSP00041670101;Bellier Ets (Ancien site);RUE VAN GRUTTEN;62100;62193;62;32;CALAIS;1.851469;50.944935
SSP00041660101;LU;8 QUAI DE LA GENDARMERIE;62100;62193;62;32;CALAIS;1.8598686;50.952477
SSP00043040101;COMPTOIR FRANCAIS DES PETROLES DU NORD (CFPN);BOULEVARD DU 8 MAI;62100;62193;62;32;CALAIS;1.8403747;50.95879
SSP00043060101;COURTAULDS - ancienne décharge et usine de production de CS²;ZONE INDUSTRIELLES DU PONT DU LEU;62231;62239;62;32;COQUELLES;1.8431684;50.92468
SSP00045230101;CET BOIS DES FORTS;2075 ROUTE DU GOLF;;59154;59;32;COUDEKERQUE VILLAGE;2.4164839;50.981453
SSP00045250101;SA Georges Duriez et Fils;77 TER AVENUE ANTHONY CARO;59630;59094;59;32;BOURBOURG;2.189814;50.950134
SSP00005130101;Rhone Alpes Fonte Industrie;av henri barbusse;38300;38053;38;84;BOURGOIN JALLIEU;5.2728662;45.59167
SSP00045240101;Courtaulds - Usine de production;ZONE INDUSTRIELLE DU PONT DE LEU;62231;62193;62;32;CALAIS;1.8495517;50.92907
SSP00045240101;Courtaulds - Usine de production;ZONE INDUSTRIELLE DU PONT DE LEU;62231;62239;62;32;COQUELLES;1.8495517;50.92907
SSP00005120101;KNAUF PACK SUD EST;684 ROUTE DE LA CÔTE SAINT ANDRÉ;38260;38174;38;84;LA FRETTE;5.353728;45.391018
SSP00005110101;CHABROUD GALVA;ROUTE DES AYES;38790;38389;38;84;SAINT GEORGES D'ESPERANCHE;5.0858617;45.558228
SSP00039530101;Ancienne Mine de la Butte Sainte-Blandine;RUE DE PIPET;38200;38544;38;84;VIENNE;4.883514;45.523106
SSP00084860101;Antipoll;ZI DU RIVAL;38260;38130;38;84;LA COTE SAINT ANDRE;5.266976;45.34941
SSP00031980101;Ancienne usine à gaz;AVENUE HECTOR BERLIOZ;38260;38130;38;84;LA COTE SAINT ANDRE;5.263223;45.385952
SSP06966440101;IZEAUX ENTREPRISE;585 RUE GARE;38140;38194;38;84;IZEAUX;5.4413285;45.359215
SSP00005480101;LIDL (Ex. SUPER U / SOCIETE STEGEDIS);ROUTE DE GRENOBLE;38590;38384;38;84;SAINT ETIENNE DE SAINT GEOIRS;5.3492503;45.341007
SSP00005090101;JACQUIER INDUSTRIES;44 AVENUE DE CHANTEREINE;38300;38053;38;84;BOURGOIN JALLIEU;5.257581;45.60596
SSP00005190101;FERRAZ SCHAWMUT;70 AV DE LA GARE 38 291 LA VERPILLIERE;38290;38537;38;84;LA VERPILLIERE;5.151842;45.626236
SSP00005280101;TWO CAST EUROPE;AVENUE DE LA VERPILLÈRE;38090;38553;38;84;VILLEFONTAINE;5.1555486;45.624207
SSP00064980101;GEFCO (ex VIA LOCATION);RUE DENIS PAPIN;77550;77296;77;11;MOISSY CRAMAYEL;2.5838592;48.61564
SSP00005410101;SOCIETE NOUVELLE IMPRESSION SAINT JEAN;20 ROUTE DE SAINT JEAN;38300;38053;38;84;BOURGOIN JALLIEU;5.274357;45.5789
SSP00037940101;Carrière du Lémand;AVENUE DU LÉMAND;38090;38553;38;84;VILLEFONTAINE;5.1593714;45.62219
SSP00005230101;BILLION MAYOR;15 RUE DE L''EGLISE;38690;38182;38;84;LE GRAND LEMPS;5.416969;45.40012
SSP00005410101;SOCIETE NOUVELLE IMPRESSION SAINT JEAN;20 ROUTE DE SAINT JEAN;38300;38223;38;84;MAUBEC;5.274357;45.5789
SSP00005070101;Ancienne usine à gaz de la Tour du Pin;56 RUE PIERRE VINCENDON;38110;38509;38;84;LA TOUR DU PIN;5.439853;45.566982
SSP00000410101;Ancienne Usine à Gaz;9 RUE DU GAZ;91100;91174;91;11;CORBEIL ESSONNES;2.475201;48.617058
SSP00005450101;MORA (Ex. SAPRA);RUE VAUGHAUTIER;38590;38490;38;84;SILLANS;5.37626;45.338184
SSP00000440101;MARREL DECAUVILLE SA;16 RUE DECAUVILLE;91100;91174;91;11;CORBEIL ESSONNES;2.4694374;48.6216
SSP00005210101;RIPS;LE GRAND CHEMIN;38090;38048;38;84;BONNEFAMILLE;5.1310143;45.60072
SSP00059570101;Ancienne Carrière d'Amiante Canari (2);RD80;20217;2B058;2B;94;CANARI;9.333605;42.819008
SSP00059570101;Ancienne Carrière d'Amiante Canari (2);RD80;20217;2B183;2B;94;OGLIASTRO;9.333605;42.819008
SSP00033280101;GROUPAMA;1 AVENUE DE LA PAIX- 136 AVENUE CHARLES DE GAULLE;91420;91432;91;11;MORANGIS;2.3002903;48.591015
SSP00053220101;ESSO S.A.F. Aéroport Bastia Poretta;AÉROPORT;20290;2B148;2B;94;LUCCIANA;9.482237;42.546253
SSP00053800101;TAMBURINI (Ets);879 Av Sampiero Corso;20600;2B033;2B;94;BASTIA;9.443611;42.669193
SSP00053810101;Ancienne casse DP Recyclage;ROUTE DE PORETONNE;20290;2B042;2B;94;BORGO;9.440714;42.58478
SSP00054110101;DEPANNAGE AUTOMOBILE CORSE (DAC);RUE DES POMMIERS;20290;2B042;2B;94;BORGO;9.439917;42.58992
SSP00054120101;ISDND Cervione;;20221;2B087;2B;94;CERVIONE;9.513581;42.3207
SSP00057800101;SCA UVIB;"Lieu-dit ""Arena""";;2B346;2B;94;VESCOVATO;9.463045;42.504025
SSP00057810101;APROCHIM - Barchetta (VOLPAREC);HAMEAU DE BARCHETTA;20290;2B355;2B;94;VOLPAJOLA;9.368521;42.506138
SSP00057690101;ISDND TALLONE 1;ISDND DE TALLONE;20270;2B320;2B;94;TALLONE;9.498188;42.163715
SSP00057680101;ISDND STOC 1;Vanga del Forno;;2B251;2B;94;PRUNELLI DI FIUMORBO;9.363035;42.02739
SSP00000560101;Station Service BP Montconseil;62 BOULEVARD HENRI DUNANT;91100;91174;91;11;CORBEIL ESSONNES;2.480215;48.600826
SSP00057700101;Quai transit TEGHIME;TEGHIME- RD81;20200;2B033;2B;94;BASTIA;9.409334;42.677822
SSP00057750101;SNC VENDASI;Lieu-dit Suariccia;;2B037;2B;94;BIGUGLIA;9.4433;42.60463
SSP00033370101;ROTO francilienne;38 RUE DES MALINES;91090;91340;91;11;LISSES;2.4170823;48.60375
SSP00058070101;Ancien Incinérateur d'ordures ménagères RUTALI;Sanguinettu - RD305;;2B265;2B;94;RUTALI;9.37084;42.590023
SSP00060760101;Decharge de Luri 1;;20228;2B152;2B;94;LURI;9.419549;42.891697
SSP00000400101;Ancienne Compagnie Papetière de l'Essone (CPE);106 RUE DE LA PAPETERIE;91100;91174;91;11;CORBEIL ESSONNES;2.4695368;48.59112
SSP00060770101;Decharge de Luri 2;;20228;2B152;2B;94;LURI;9.424423;42.89597
SSP00060820101;Décharge de bisinchi;STEP DE BISINCHI;20235;2B039;2B;94;BISINCHI;9.317114;42.47761
SSP00060830101;Décharge de Lugo di Nazza;;20240;2B149;2B;94;LUGO DI NAZZA;9.310258;42.09279
SSP00060840101;Décharge de San Gavino d'Ampugnani;;20213;2B299;2B;94;SAN GAVINO D'AMPUGNANI;9.434502;42.422268
SSP00060850101;Décharge de Pietra di Verde;;20230;2B225;2B;94;PIETRA DI VERDE;9.444342;42.304882
SSP00000420101;Imprimerie HELIO CORBEIL;4 bd crete;91100;91174;91;11;CORBEIL ESSONNES;2.4785047;48.613274
SSP00000430101;Société MIGNON et FILS (SMF);25/29 BOULEVARD HENRI DUNANT;91100;91174;91;11;CORBEIL ESSONNES;2.4824805;48.602173
SSP00000760101;Ancien site papetier de SIRP (Societe Industrielle de Recyclage de Papier);106 RUE DE LA PAPETERIE;91100;91174;91;11;CORBEIL ESSONNES;2.4669604;48.59257
SSP00033640101;Ancienne usine à gaz Bretigny;2 RUE FÉLICIEN REVOL;91220;91103;91;11;BRETIGNY SUR ORGE;2.297861;48.602768
SSP00048960101;Parcelle mitoyenne de la société Ferelec;Z.I. LA MARINIÈRE;91070;91086;91;11;BONDOUFLE;2.3773453;48.621407
SSP00048890101;Agence EDF / GDF Services;ROUTE DU PARC;28130;28227;28;24;MAINTENON;1.5909834;48.586952
SSP00000510101;Société Commerciale Automobile (SCA) _ ex DESRUES;27/33 BOULEBARD JOHN FITZGERALD KENNEDY;91100;91174;91;11;CORBEIL ESSONNES;2.4781826;48.591015
SSP00000520101;Etablissements GONCALVES;49-51 BOULEVARD JEAN JAURÈS;91100;91174;91;11;CORBEIL ESSONNES;2.4636724;48.607647
SSP00000570101;Ecole élémentaire Jacques Prévert;5 RUE AUGUSTE RENOIR;91100;91174;91;11;CORBEIL ESSONNES;2.4635193;48.618164
SSP00048700101;ALLTUB;2 RUE CHARLES DE GAULLE;91070;91086;91;11;BONDOUFLE;2.3858674;48.62244
SSP00028910101;Interfuel/BP france;28 AVENUE DE LA COMMUNE DE PARIS;91220;91103;91;11;BRETIGNY SUR ORGE;2.3025875;48.594547
SSP00052170101;WIENERBERGER;RUE DE LA ROCHE;91340;91461;91;11;OLLAINVILLE;2.2265787;48.596706
SSP00053560101;Le bois au nord de l'ancienne société Pinault-Printemps-Redoute;38 RUE PALMYRE PERGOD;91180;91552;91;11;SAINT GERMAIN LES ARPAJON;2.284395;48.59477
SSP00062940101;CEPHALON;42 RUE DES SOURCES;77176;77445;77;11;SAVIGNY LE TEMPLE;2.593603;48.593216
SSP00064550101;Station service TOTAL;Aire du Plessis Piicard - Les Poiriers;77384;77384;77;11;REAU;2.599796;48.600143
SSP00047270101;Station service Oil france (ex station SHELL);6 QUAI CONTI;78430;78350;78;11;LOUVECIENNES;2.120825;48.873657
SSP00000730101;Societe Abex Pagid (Federal Mogul);RUE JULIETTE ADAM;91190;91272;91;11;GIF SUR YVETTE;2.1226962;48.700035
SSP00033790101;Ancienne usine à gaz du Vésinet;5-7 RUE DES MERLETTES;78230;78481;78;11;LE PECQ;2.119349;48.9029
SSP00033700101;ANCIENNE USINE A GAZ DU PECQ;9 QUAI VOLTAIRE;78230;78481;78;11;LE PECQ;2.1062458;48.89993
SSP00008310101;Garage de l'Yvette;116 AVENUE DU GÉNÉRAL LECLERC;91190;91272;91;11;GIF SUR YVETTE;2.112874;48.704754
SSP00048300101;Ets CHARTIER Marceau (garage/station service);7 ROUTE DE JARGEAU;45510;45335;45;24;VIENNE EN VAL;2.1341324;47.80132
SSP00003940101;VAL D'OISE AGRICOLE;20 RUE DU PERREUX;95300;95211;95;11;ENNERY;2.1018467;49.075836
SSP00019430101;ORIZONA  ( ex SOCIETE CENTRALE D'ECLAIRAGE);Route de Toulouse;09210;09167;09;76;LEZAT SUR LEZE;1.3461475;43.280273
SSP00038060102;Ancienne usine à gaz;27 RUE SAINT JEAN;23200;23008;23;75;AUBUSSON;2.169808;45.950653
SSP00045630101;Terril De Chambrier;RD 314 ROUTE DE LOBSAN;67250;67254;67;44;KUTZENHAUSEN;7.839105;48.95025
SSP00023800101;Dépôt de pneus et de RBA de la société TRI;RUE DE STEINBACH;57200;57631;57;44;SARREGUEMINES;7.077101;49.101887
SSP00020070101;LAFITTE(ex AUGROS PACKAGING );av du bois vert;31120;31433;31;76;PORTET SUR GARONNE;1.3810159;43.52811
SSP00039310101;Sarreguemines Bâtiment;RUE DU COLONEL CAZAL;57200;57631;57;44;SARREGUEMINES;7.074685;49.106594
